Date,Open,High,Low,Close,Volume
2027-04-03,236.78,238.88,236.26,236.77,1392923
2027-04-04,235.78,237.04,235.46,236.75,1584314
2027-04-05,238.8,240.16,237.33,237.58,1739593
2027-04-06,238.97,240.74,238.34,240.18,975614
2027-04-07,240.3,241.94,239.91,241.43,779371
2027-04-08,239.13,240.45,238.96,239.65,1189753
2027-04-09,241.19,241.66,239.47,240.03,583800
2027-04-10,239.9,240.23,238.44,239.19,821605
2027-04-11,241.09,241.77,239.51,240.36,557848
2027-04-12,241.12,241.76,239.02,240.18,1115805
2027-04-13,240.91,242.92,240.51,241.79,1289912
2027-04-14,239.7,240.63,238.01,239.47,515860
2027-04-15,239.51,240.5,237.29,238.18,1617154
2027-04-16,239.99,240.09,238.33,239.33,1272884
2027-04-17,237.24,239.91,236.38,237.72,819374
2027-04-18,238.68,240.58,238.1,239.74,506564
2027-04-19,236.84,237.94,236.02,236.39,1306444
2027-04-20,237.55,239.51,236.45,238.15,1602745
2027-04-21,234.92,237.23,234.85,236.15,1312773
2027-04-22,236.96,238.35,235.22,237.08,1998550
2027-04-23,237.45,238.86,235.97,238.06,976337
2027-04-24,236.41,237.75,235.72,237.24,1526978
2027-04-25,237.5,239.04,236.28,237.81,1333273
2027-04-26,238.0,239.31,236.81,238.18,1903304
2027-04-27,237.25,238.62,235.28,237.28,805479
2027-04-28,235.3,236.67,234.0,235.67,1079443
2027-04-29,232.69,233.85,230.93,232.34,1646890
2027-04-30,232.44,233.95,232.44,233.29,1760795
2027-05-01,231.13,231.55,229.32,231.1,1053815
2027-05-02,229.69,232.0,230.22,231.32,857610
2027-05-03,230.58,231.33,229.91,230.81,1990567
2027-05-04,232.2,232.4,229.83,231.63,1704352
2027-05-05,230.76,233.01,230.76,231.26,999425
2027-05-06,231.15,231.35,228.85,230.52,1798531
2027-05-07,232.47,233.38,231.17,232.05,1843777
2027-05-08,230.74,233.3,230.67,232.28,603992
2027-05-09,232.79,234.68,231.96,232.96,1791388
2027-05-10,232.14,234.8,232.55,234.07,1457877
2027-05-11,231.21,232.23,230.44,230.92,1527635
2027-05-12,232.4,233.68,231.03,232.7,584613
2027-05-13,232.08,234.4,232.3,233.34,791480
2027-05-14,232.76,233.15,230.31,232.81,689786
2027-05-15,231.58,232.1,230.91,231.32,1954777
2027-05-16,230.95,233.37,230.78,231.72,1822734
2027-05-17,231.9,232.31,230.52,231.18,1950166
2027-05-18,230.78,232.7,230.54,230.98,716578
2027-05-19,233.21,235.39,232.1,233.56,1701947
2027-05-20,234.29,236.49,233.61,235.88,1969123
2027-05-21,234.37,235.22,232.61,233.26,1947376
2027-05-22,234.57,235.59,233.05,233.3,1895489
2027-05-23,236.73,237.98,234.75,236.39,1674668
2027-05-24,237.13,237.64,236.05,236.43,790926
2027-05-25,238.9,240.39,237.5,238.68,997924
2027-05-26,241.67,243.24,240.35,242.41,1659039
2027-05-27,243.31,243.99,242.47,243.56,1496539
2027-05-28,243.6,244.26,243.01,244.31,1179184
2027-05-29,244.81,246.09,244.38,244.83,1013720
2027-05-30,245.31,247.29,243.89,245.26,1637088
2027-05-31,245.5,246.25,244.76,244.84,1292257
2027-06-01,244.89,246.02,244.05,244.5,1683136
2027-06-02,246.45,247.73,246.18,246.72,1878151
2027-06-03,245.28,247.05,245.34,245.3,830588
2027-06-04,248.8,249.61,247.47,248.94,1091235
2027-06-05,248.85,250.93,247.14,247.96,636529
2027-06-06,247.2,248.18,246.38,247.59,749759
2027-06-07,246.91,249.19,245.98,248.08,1848936
2027-06-08,243.57,245.63,243.23,244.56,1117518
2027-06-09,244.82,245.81,243.74,244.69,508847
2027-06-10,246.46,247.55,245.19,245.78,672381
2027-06-11,245.35,247.05,244.85,245.41,776802
2027-06-12,246.52,247.8,244.1,246.18,1937598
2027-06-13,248.89,250.59,247.56,248.8,910743
2027-06-14,248.97,248.89,246.31,247.52,1958573
2027-06-15,246.66,247.28,245.35,247.03,500645
2027-06-16,247.47,249.48,246.7,249.52,1646052
2027-06-17,252.15,253.5,249.97,251.51,1364668
2027-06-18,250.87,253.41,249.68,251.68,1179350
2027-06-19,253.26,254.81,251.87,252.39,979268
2027-06-20,254.77,256.24,253.95,254.95,1756148
2027-06-21,255.11,255.3,252.41,254.3,558827
2027-06-22,254.03,254.51,251.49,253.49,859533
2027-06-23,254.79,256.04,253.21,254.91,1149402
2027-06-24,257.62,258.95,256.7,257.55,1121014
2027-06-25,258.65,259.08,256.83,258.31,1419466
2027-06-26,257.64,257.91,256.4,257.07,1939093
2027-06-27,260.21,262.02,258.87,260.4,932457
2027-06-28,258.88,261.02,258.63,258.41,1412508
2027-06-29,258.54,260.03,257.87,258.86,1610973
2027-06-30,259.41,260.68,257.51,259.58,832095
2027-07-01,262.36,262.79,261.02,261.45,1604346
2027-07-02,263.23,264.63,261.57,262.78,745224
2027-07-03,263.26,265.32,262.25,263.42,1055833
2027-07-04,264.66,265.98,263.66,264.1,1819425
2027-07-05,264.21,265.99,263.41,264.41,1802861
2027-07-06,265.68,266.05,263.9,265.3,988518
2027-07-07,262.71,262.45,260.66,260.39,1577247
2027-07-08,260.82,262.21,259.3,261.33,1307635
2027-07-09,261.76,262.36,259.4,261.22,1406935
2027-07-10,259.26,261.27,258.81,260.6,1298883
2027-07-11,260.16,261.21,259.43,259.62,1922092
2027-07-12,259.92,260.62,258.73,259.47,1668678
2027-07-13,262.44,263.64,260.92,262.44,1201336
2027-07-14,266.13,266.87,263.98,265.11,912546
2027-07-15,264.05,265.04,263.67,263.23,587656
2027-07-16,264.27,265.39,262.66,263.56,1058900
2027-07-17,262.9,265.01,261.93,264.16,1929019
2027-07-18,263.4,263.79,262.1,262.71,1531065
2027-07-19,264.05,264.71,262.35,264.17,1416280
2027-07-20,262.08,263.9,260.39,262.12,1374038
2027-07-21,259.39,261.92,259.11,260.2,650521
2027-07-22,261.56,263.39,260.0,261.89,1230190
2027-07-23,262.53,263.46,261.18,263.33,769334
2027-07-24,261.68,261.95,259.36,261.53,676565
2027-07-25,263.67,264.57,261.13,263.29,642633
2027-07-26,261.52,262.78,259.87,262.55,913647
2027-07-27,261.67,263.46,260.55,261.63,1693219
2027-07-28,262.74,265.01,261.72,263.79,1907651
2027-07-29,263.37,264.26,262.34,262.51,614291
2027-07-30,264.2,265.53,263.0,264.17,1105027
2027-07-31,262.91,263.89,261.51,263.15,1723439
2027-08-01,263.28,263.82,261.94,263.51,1807805
2027-08-02,262.81,263.3,261.23,263.16,1276511
2027-08-03,261.48,263.18,260.58,261.74,1806475
2027-08-04,260.74,262.03,259.47,261.34,1339800
2027-08-05,258.63,260.45,258.2,259.12,1541057
2027-08-06,256.92,260.05,256.39,258.16,1073135
2027-08-07,257.82,259.0,256.3,257.68,837899
2027-08-08,257.34,258.63,256.54,258.04,1644067
2027-08-09,257.05,258.15,255.65,257.74,1189584
2027-08-10,257.12,257.86,255.94,256.8,1122635
2027-08-11,257.78,258.8,256.6,257.71,540094
2027-08-12,258.84,260.3,257.87,258.94,1676367
2027-08-13,257.95,259.9,257.33,257.12,725377
2027-08-14,255.42,258.03,254.14,255.95,1427590
2027-08-15,254.26,256.35,254.01,255.36,1064832
2027-08-16,253.85,255.66,252.33,253.45,1960747
2027-08-17,252.93,254.5,252.24,254.35,809804
2027-08-18,252.57,253.63,250.67,252.73,1803943
2027-08-19,249.87,252.04,249.16,250.4,573736
2027-08-20,249.62,250.6,248.0,249.79,1619744
2027-08-21,249.84,251.73,248.19,249.33,972452
2027-08-22,251.05,251.8,249.14,250.55,1058918
2027-08-23,250.29,251.24,249.17,250.56,1730033
2027-08-24,249.57,250.79,247.74,248.92,766855
2027-08-25,246.78,249.76,246.91,248.36,764601
2027-08-26,248.38,248.65,247.24,247.1,1802537
2027-08-27,247.28,248.13,245.39,245.91,838876
2027-08-28,247.13,248.65,246.22,248.32,840519
2027-08-29,244.81,245.6,243.49,244.69,1063755
2027-08-30,243.71,245.82,242.6,243.89,906383
2027-08-31,243.63,245.93,243.64,245.29,967211
2027-09-01,244.51,246.37,243.91,245.5,1031445
2027-09-02,248.65,249.91,248.33,249.38,1551290
2027-09-03,249.27,250.67,247.92,249.16,1503970
2027-09-04,247.46,249.37,246.59,247.8,1837937
2027-09-05,247.43,248.9,246.77,247.95,802276
2027-09-06,245.13,245.93,243.57,245.48,1383085
2027-09-07,244.63,246.95,243.71,244.76,1629368
2027-09-08,244.03,245.03,242.56,243.85,1867091
2027-09-09,245.48,246.74,243.87,245.27,1343220
2027-09-10,245.5,245.43,242.86,244.95,1328474
2027-09-11,244.7,245.17,242.65,244.51,1901125
2027-09-12,243.3,244.29,242.25,242.43,1163373
2027-09-13,245.48,246.9,245.08,245.68,753715
2027-09-14,245.46,246.62,244.57,244.84,1889495
2027-09-15,248.22,249.37,246.6,248.34,799117
2027-09-16,249.02,250.52,247.47,249.74,1093747
2027-09-17,250.39,250.7,248.89,250.05,1842278
2027-09-18,249.86,251.8,249.8,250.42,1132638
2027-09-19,251.02,251.9,249.51,251.18,1767652
2027-09-20,248.53,248.94,246.51,248.36,700398
2027-09-21,247.69,249.73,246.01,247.52,1658104
2027-09-22,249.0,250.51,247.69,248.49,1770604
2027-09-23,248.96,250.52,247.24,248.0,1476555
2027-09-24,246.5,248.02,246.4,247.56,1253111
2027-09-25,247.43,248.71,246.18,247.09,563566
2027-09-26,248.89,250.86,248.76,249.58,1337591
2027-09-27,251.43,252.92,249.7,251.9,1342457
2027-09-28,251.38,252.23,250.57,250.55,1282674
2027-09-29,252.13,254.54,251.36,251.74,657752
2027-09-30,252.09,253.79,250.85,252.25,609463
2027-10-01,249.04,251.28,248.53,249.65,774578
2027-10-02,248.81,248.87,246.31,247.25,1858191
2027-10-03,249.89,251.36,249.7,250.64,1866724
2027-10-04,249.72,250.97,249.02,249.85,1492444
2027-10-05,249.07,250.59,248.02,249.28,1195939
2027-10-06,248.55,251.01,248.68,249.06,1886645
2027-10-07,252.88,252.63,250.58,250.87,725993
2027-10-08,254.8,255.14,252.8,254.23,691700
2027-10-09,257.92,258.76,255.96,257.5,993784
2027-10-10,257.29,258.42,255.8,257.89,1645501
2027-10-11,258.51,258.91,257.08,257.98,613500
2027-10-12,255.37,257.48,254.4,256.1,1763178
2027-10-13,258.4,259.34,257.38,256.72,509610
2027-10-14,255.81,256.76,255.36,255.83,976922
2027-10-15,256.25,257.72,255.93,256.85,1864271
2027-10-16,255.31,256.04,253.95,254.77,1038157
2027-10-17,254.48,254.71,252.23,254.47,1240762
2027-10-18,253.09,254.3,251.77,251.89,1112754
2027-10-19,251.35,253.43,250.53,252.24,740475
2027-10-20,250.84,252.65,249.92,250.75,942170
2027-10-21,250.32,251.84,249.06,249.88,1753755
2027-10-22,251.07,251.99,249.54,251.99,1047267
2027-10-23,250.52,251.77,248.89,250.42,1560068
2027-10-24,248.97,251.89,248.73,250.69,877525
2027-10-25,251.61,253.85,250.86,253.01,726898
2027-10-26,250.97,251.75,250.63,251.86,1137072
2027-10-27,248.73,252.05,248.91,249.75,1118545
2027-10-28,249.1,251.52,248.08,249.87,1777027
2027-10-29,251.88,253.33,250.92,251.39,969334
2027-10-30,251.88,252.5,251.26,252.88,1834129
2027-10-31,251.85,252.67,250.34,251.62,878587
2027-11-01,252.56,253.73,250.15,251.7,1752217
2027-11-02,250.36,251.66,248.55,250.58,560428
2027-11-03,251.32,252.52,249.81,250.54,1575031
2027-11-04,251.81,253.69,250.57,251.9,1444889
2027-11-05,249.98,252.48,249.48,250.84,576699
2027-11-06,249.36,251.45,248.4,249.21,1601789
2027-11-07,248.77,249.94,247.01,249.12,1951496
2027-11-08,249.83,251.43,247.81,249.98,1724510
2027-11-09,251.51,251.98,249.91,251.6,1799814
2027-11-10,249.97,251.67,249.23,250.32,1318281
2027-11-11,251.57,252.63,249.3,250.47,834012
2027-11-12,248.71,249.66,246.08,247.39,884986
2027-11-13,247.56,248.47,246.56,246.61,1947440
2027-11-14,247.54,248.91,246.47,246.93,1318225
2027-11-15,245.4,247.6,243.74,246.22,585240
2027-11-16,244.82,244.87,243.36,244.81,1108665
2027-11-17,243.35,244.38,241.47,242.45,765594
2027-11-18,243.97,244.25,242.63,243.37,508418
2027-11-19,243.62,244.43,242.76,243.07,941934
2027-11-20,240.02,241.38,239.46,238.81,1266164
2027-11-21,236.47,238.76,236.16,237.18,1907980
2027-11-22,235.94,237.75,235.11,235.86,1400441
2027-11-23,237.17,237.36,235.44,236.62,1794074
2027-11-24,232.33,233.19,231.0,233.22,1575027
2027-11-25,232.25,233.18,229.82,231.84,503155
2027-11-26,231.38,232.31,229.85,230.8,1950902
2027-11-27,232.94,233.99,231.82,233.38,1506788
2027-11-28,233.21,234.37,231.23,233.05,1315880
2027-11-29,232.91,234.98,231.78,233.24,628529
2027-11-30,234.06,234.41,232.03,233.65,1939964
2027-12-01,230.32,231.94,229.59,230.03,1515626
2027-12-02,231.25,232.34,230.76,231.22,1765386
2027-12-03,231.14,233.19,230.94,231.64,1593807
2027-12-04,232.3,233.56,231.69,231.97,913274
2027-12-05,238.13,238.92,236.68,237.95,755297
2027-12-06,234.48,237.0,234.3,235.8,834548
2027-12-07,237.59,238.88,235.85,238.7,1259177
2027-12-08,236.86,238.87,235.37,238.06,993349
2027-12-09,237.99,238.75,235.73,237.03,1755039
2027-12-10,238.28,238.15,235.72,236.92,1859418
2027-12-11,236.38,237.64,236.08,236.39,807523
2027-12-12,236.99,237.38,234.87,236.2,721268
2027-12-13,236.57,238.16,235.87,235.23,1383707
2027-12-14,233.87,235.36,232.64,234.06,1159172
2027-12-15,235.86,237.02,233.65,236.18,910486
2027-12-16,234.63,236.4,233.08,235.35,1310410
2027-12-17,233.12,234.72,232.01,232.91,1560107
2027-12-18,232.28,233.72,230.85,232.27,1315215
2027-12-19,233.96,236.24,233.72,234.65,1739667
2027-12-20,233.93,234.8,233.01,234.04,831827
2027-12-21,233.96,235.28,232.48,233.84,911731
2027-12-22,232.29,233.81,231.87,232.89,593806
2027-12-23,234.42,235.11,232.15,233.86,1944551
2027-12-24,234.57,235.74,234.53,234.51,1002490
2027-12-25,237.37,239.4,236.16,237.84,1704964
2027-12-26,238.28,238.56,236.46,237.54,938696
2027-12-27,238.09,239.64,236.95,238.06,513332
2027-12-28,237.68,240.49,237.11,239.16,706511
2027-12-29,241.09,241.77,238.9,241.02,1728855
2027-12-30,239.55,240.56,238.75,240.05,1519170
2027-12-31,240.71,241.57,238.89,240.43,1985611
2028-01-01,240.37,242.19,239.8,239.53,1213510
2028-01-02,240.54,241.12,239.81,240.66,553902
2028-01-03,240.19,241.75,239.42,240.23,1295630
2028-01-04,241.68,242.21,239.2,240.5,1914027
2028-01-05,240.03,242.3,239.56,240.14,908948
2028-01-06,241.32,242.54,239.35,240.95,848167
2028-01-07,243.78,245.18,241.87,244.25,1472923
2028-01-08,244.56,245.51,244.12,244.69,894997
2028-01-09,245.73,247.19,244.32,245.7,728162
2028-01-10,246.07,246.48,244.97,245.88,692349
2028-01-11,243.73,244.94,242.38,244.31,609660
2028-01-12,245.35,246.59,244.7,244.6,793629
2028-01-13,247.42,247.94,245.72,247.3,1602927
2028-01-14,249.2,250.46,248.05,250.24,1011273
2028-01-15,247.38,249.77,247.52,246.97,526654
2028-01-16,248.8,249.0,246.89,247.31,1712793
2028-01-17,245.21,247.05,244.68,244.05,1075817
2028-01-18,244.68,245.89,244.08,244.84,1128637
2028-01-19,246.51,247.31,245.6,246.87,1201738
2028-01-20,245.99,246.99,244.44,245.73,1827385
2028-01-21,247.62,247.17,244.94,247.33,1240199
2028-01-22,245.52,246.97,245.0,246.77,1626468
2028-01-23,247.25,247.97,245.0,247.69,1992782
2028-01-24,245.49,247.03,243.66,245.7,1202486
2028-01-25,245.18,246.83,243.71,245.04,971376
2028-01-26,241.15,241.39,239.26,240.79,1117292
2028-01-27,240.94,242.25,239.3,240.04,1907184
2028-01-28,237.34,239.63,236.5,237.92,1507830
2028-01-29,240.72,241.26,239.24,239.87,1962906
2028-01-30,240.23,242.74,239.22,240.96,725702
2028-01-31,241.14,242.81,240.04,242.38,1550696
2028-02-01,243.86,244.82,243.12,243.82,872433
2028-02-02,243.53,243.83,240.91,242.1,994390
2028-02-03,245.03,246.51,244.67,244.75,1605501
2028-02-04,246.57,247.89,245.76,246.91,828617
2028-02-05,246.95,247.58,245.63,245.53,1021963
2028-02-06,247.78,249.86,246.26,247.83,1132473
2028-02-07,245.68,248.13,244.64,246.94,1316401
2028-02-08,244.83,246.85,243.32,245.18,1351668
2028-02-09,244.81,245.83,243.62,244.09,1525256
2028-02-10,243.37,245.25,242.08,243.31,601416
2028-02-11,242.71,242.39,240.19,241.23,1302729
2028-02-12,243.95,244.48,242.85,243.15,963286
2028-02-13,242.87,244.43,241.72,243.09,1689177
2028-02-14,243.75,245.49,243.09,243.86,1177373
2028-02-15,242.44,244.12,242.09,243.34,530089
2028-02-16,239.8,241.76,238.92,240.18,1816891
2028-02-17,242.78,241.25,239.06,241.22,669881
2028-02-18,238.18,238.55,236.95,238.47,1307585
2028-02-19,238.0,239.17,236.79,237.97,604693
2028-02-20,235.2,236.26,234.71,236.13,1708077
2028-02-21,239.28,239.52,237.64,238.0,1868473
2028-02-22,240.41,240.76,239.02,239.29,1424145
2028-02-23,240.96,241.05,238.93,240.28,1018354
2028-02-24,242.83,243.48,240.44,241.25,1967159
2028-02-25,239.91,241.7,239.49,240.5,1963518
2028-02-26,240.91,242.8,239.8,241.85,1794695
2028-02-27,241.26,242.41,240.18,242.47,504677
2028-02-28,241.69,243.87,241.47,242.03,1029427
2028-02-29,244.23,245.12,243.49,243.74,682444
2028-03-01,244.88,246.64,243.35,245.33,1634625
2028-03-02,246.64,247.19,244.98,245.06,819558
2028-03-03,244.07,243.93,242.39,243.03,1530917
2028-03-04,241.67,243.5,241.14,241.67,742631
2028-03-05,242.47,242.92,240.05,241.48,995212
2028-03-06,242.38,242.78,240.26,241.68,1360173
2028-03-07,239.71,240.71,237.96,239.52,1028188
2028-03-08,242.55,245.47,241.73,243.19,1538084
2028-03-09,245.72,247.46,244.71,245.46,1936724
2028-03-10,246.41,247.55,245.68,245.92,997133
2028-03-11,246.94,247.85,245.9,247.01,1410895
2028-03-12,246.57,248.24,245.79,246.97,1839854
2028-03-13,245.13,246.64,244.39,245.49,1762090
2028-03-14,245.47,246.86,244.51,245.08,1619062
2028-03-15,244.99,246.76,244.93,245.19,743709
2028-03-16,243.94,245.31,242.87,244.11,983025
2028-03-17,244.02,245.32,243.28,244.56,1490531
2028-03-18,244.1,244.82,242.06,244.11,1425195
2028-03-19,241.62,242.59,239.77,242.01,1614554
2028-03-20,239.24,241.82,237.87,239.84,1178138
2028-03-21,239.09,240.2,238.17,239.1,819298
2028-03-22,242.0,243.25,240.88,241.86,854339
2028-03-23,242.64,244.41,241.91,242.12,1335220
2028-03-24,241.34,242.21,240.12,241.22,1033701
2028-03-25,241.26,243.39,240.91,241.57,1662689
2028-03-26,239.02,240.94,237.38,239.56,1023509
2028-03-27,240.57,241.51,238.95,241.85,1854120
2028-03-28,240.77,242.22,239.65,240.02,612683
2028-03-29,239.83,241.71,239.35,238.91,1509978
2028-03-30,242.3,243.86,240.93,242.31,1287326
2028-03-31,241.12,241.61,239.36,240.22,1658974
2028-04-01,238.0,239.83,237.0,237.68,1190381
2028-04-02,237.72,237.83,236.47,237.36,726544
2028-04-03,239.56,239.75,237.54,239.12,727368
2028-04-04,236.96,238.26,235.54,235.97,1678187
2028-04-05,232.19,233.0,231.17,232.05,850921
2028-04-06,231.84,232.14,230.88,232.26,1930401
2028-04-07,231.7,234.03,231.21,231.99,1249662
2028-04-08,233.76,235.9,232.17,234.18,1241915
2028-04-09,233.15,234.2,232.46,232.14,760154
2028-04-10,233.96,234.62,231.02,232.09,982944
2028-04-11,234.16,236.1,232.8,234.65,543520
2028-04-12,231.35,233.04,229.83,232.38,1002558
2028-04-13,230.66,232.92,229.49,230.5,529899
2028-04-14,231.74,232.59,229.98,231.5,678874
2028-04-15,232.21,232.93,230.35,231.95,1256598
2028-04-16,231.92,232.3,230.76,231.85,1102395
2028-04-17,231.76,232.68,230.23,230.82,893587
2028-04-18,227.0,228.99,225.71,227.91,1478251
2028-04-19,226.3,228.41,225.05,226.38,711994
2028-04-20,228.07,229.07,225.44,227.5,1653878
2028-04-21,225.81,227.28,224.24,225.95,776608
2028-04-22,226.59,227.67,224.19,225.88,845467
2028-04-23,226.6,227.46,225.11,226.91,1766170
2028-04-24,225.67,226.73,224.52,226.18,1335457
2028-04-25,226.26,228.22,225.13,226.35,1380619
2028-04-26,224.49,225.58,223.08,224.79,1398142
2028-04-27,224.38,225.53,222.92,224.7,1766241
2028-04-28,225.68,227.12,223.81,225.69,1971664
2028-04-29,226.07,226.92,224.3,225.32,1100536
2028-04-30,224.14,226.74,223.97,224.76,845071
2028-05-01,225.26,226.21,224.71,224.74,647397
2028-05-02,226.05,226.86,224.43,226.32,1564466
2028-05-03,222.94,224.21,221.88,222.97,1181843
2028-05-04,225.07,226.37,224.05,225.39,1277294
2028-05-05,224.22,225.56,223.77,224.83,803144
2028-05-06,225.83,226.44,223.39,224.67,1669156
2028-05-07,227.53,228.75,225.18,226.93,1054228
2028-05-08,225.47,226.74,223.15,225.19,1146166
2028-05-09,223.56,224.71,222.34,223.72,1143780
2028-05-10,222.9,224.57,222.33,223.01,582697
2028-05-11,222.24,223.53,221.25,221.66,1590371
2028-05-12,224.73,226.73,224.29,225.23,1284523
2028-05-13,223.21,225.52,221.77,223.97,590990
2028-05-14,222.1,223.54,222.05,222.58,1258153
2028-05-15,222.97,224.58,221.55,223.38,1823835
2028-05-16,220.99,222.26,219.93,219.71,932254
2028-05-17,220.94,221.11,219.31,221.26,556433
2028-05-18,221.4,221.59,219.18,220.99,1595575
2028-05-19,221.12,221.76,220.02,220.64,574564
2028-05-20,219.8,221.66,218.77,220.27,1983276
2028-05-21,219.84,220.17,219.06,220.34,1918467
2028-05-22,217.0,218.9,216.81,216.84,1425192
2028-05-23,217.24,218.79,216.7,218.59,1257905
2028-05-24,220.27,221.82,219.89,220.68,1801666
2028-05-25,221.04,221.46,218.83,220.82,1786878
2028-05-26,220.66,221.6,219.55,220.68,785399
2028-05-27,222.67,223.0,221.34,221.23,1104035
2028-05-28,220.26,220.83,219.42,220.45,939833
2028-05-29,222.34,223.84,221.12,222.69,934475
2028-05-30,223.42,223.64,221.13,223.52,577049
2028-05-31,225.51,226.55,224.13,225.19,1488073
2028-06-01,223.72,224.92,222.86,223.98,1614633
2028-06-02,227.84,228.42,225.21,227.61,989576
2028-06-03,228.21,229.71,226.66,229.03,1803145
2028-06-04,228.92,229.57,228.07,228.91,972008
2028-06-05,228.83,230.46,227.84,228.88,1054895
2028-06-06,229.47,229.49,227.44,229.29,906009
2028-06-07,230.94,232.08,229.08,230.56,1131436
2028-06-08,231.21,231.79,229.47,231.2,848223
2028-06-09,227.69,229.24,225.99,227.82,1698311
2028-06-10,226.69,227.55,225.47,227.05,542582
2028-06-11,226.45,227.88,224.06,225.64,856670
2028-06-12,226.12,227.78,225.15,226.7,1714097
2028-06-13,225.66,227.75,224.86,226.13,1299548
2028-06-14,228.49,229.3,227.55,228.06,1384827
2028-06-15,224.49,227.2,224.2,225.07,503706
2028-06-16,225.56,227.15,223.83,225.86,1302579
2028-06-17,222.54,223.69,221.2,223.22,992480
2028-06-18,224.51,225.67,223.34,224.18,1700191
2028-06-19,223.56,224.91,222.44,223.71,745978
2028-06-20,224.94,226.13,223.76,224.46,1557471
2028-06-21,222.84,224.83,221.1,223.54,1439916
2028-06-22,225.51,225.8,223.17,225.48,926230
2028-06-23,227.61,228.13,226.04,225.23,1921253
2028-06-24,226.92,228.39,225.66,227.31,767253
2028-06-25,227.4,228.2,225.38,227.14,786776
2028-06-26,229.5,229.07,227.1,228.46,1250636
2028-06-27,227.1,228.65,225.49,227.03,643223
2028-06-28,228.38,229.19,227.19,228.71,1725813
2028-06-29,231.22,231.32,229.34,230.28,1079564
2028-06-30,232.45,234.0,231.42,232.56,1250629
2028-07-01,230.48,232.09,230.35,231.78,594964
2028-07-02,232.44,232.53,230.74,231.14,501912
2028-07-03,228.94,230.79,229.22,231.19,1454493
2028-07-04,230.59,231.87,229.05,231.39,1818094
2028-07-05,232.08,232.69,230.45,231.47,744065
2028-07-06,228.49,229.23,227.57,228.25,1633978
2028-07-07,226.58,228.88,225.08,226.84,1988470
2028-07-08,226.94,228.07,225.25,226.54,591792
2028-07-09,225.62,227.03,224.73,226.27,1904025
2028-07-10,223.62,225.21,222.3,224.98,641270
2028-07-11,224.95,225.99,222.99,224.58,856961
2028-07-12,225.1,226.63,224.44,225.48,1192356
2028-07-13,224.28,225.62,223.69,224.26,1162515
2028-07-14,224.09,224.55,221.81,223.56,623899
2028-07-15,225.57,227.13,224.28,225.53,991837
2028-07-16,227.65,228.71,226.77,228.17,1214304
2028-07-17,226.95,228.17,226.31,226.72,1221606
2028-07-18,226.42,227.99,225.51,225.96,1297820
2028-07-19,227.51,228.41,225.31,227.65,1098466
2028-07-20,226.24,227.39,224.73,226.96,1050745
2028-07-21,226.5,227.7,224.22,226.28,1173487
2028-07-22,227.56,227.81,225.62,226.16,1023471
2028-07-23,224.86,226.02,223.55,225.67,511752
2028-07-24,226.42,227.63,225.84,226.39,1076120
2028-07-25,226.05,228.22,224.53,226.35,1251065
2028-07-26,225.66,227.82,224.88,225.63,1743994
2028-07-27,225.92,227.64,224.79,225.94,1067599
2028-07-28,226.61,227.56,223.84,225.89,1829808
2028-07-29,222.86,224.37,221.72,223.58,1816395
2028-07-30,225.75,226.38,224.52,224.88,1813360
2028-07-31,225.24,226.6,223.57,225.25,1874048
2028-08-01,226.12,227.6,224.08,227.08,1199768
2028-08-02,228.25,229.32,226.87,227.61,1285748
2028-08-03,226.35,226.78,224.17,225.88,998896
2028-08-04,226.05,228.55,225.59,226.2,1652242
2028-08-05,225.99,228.0,224.99,226.53,1503677
2028-08-06,228.17,229.51,225.67,228.06,575921
2028-08-07,224.42,226.17,222.39,224.79,1563777
2028-08-08,223.63,225.12,223.31,224.07,1320968
2028-08-09,222.89,223.96,222.48,223.48,655739
2028-08-10,224.3,224.62,223.33,224.78,1846237
2028-08-11,225.15,225.59,223.31,225.19,1401740
2028-08-12,223.6,225.01,223.07,223.2,875055
2028-08-13,223.76,224.23,221.41,221.25,1586558
2028-08-14,222.77,224.21,221.75,222.51,1213692
2028-08-15,220.89,222.45,219.9,221.41,1581420
2028-08-16,221.87,222.78,221.72,221.73,1894838
2028-08-17,221.23,222.5,219.97,221.72,635309
2028-08-18,217.53,218.01,216.55,217.23,1147398
2028-08-19,216.55,217.84,215.81,216.85,1292459
2028-08-20,216.08,216.49,213.44,214.97,1234137
2028-08-21,213.53,213.36,211.18,213.44,1969275
2028-08-22,211.25,211.96,210.11,211.01,1996799
2028-08-23,210.51,211.87,210.49,210.66,1104855
2028-08-24,212.76,214.57,211.52,213.55,862992
2028-08-25,214.19,214.76,212.48,212.93,1252919
2028-08-26,212.37,213.9,211.01,213.3,1480772
2028-08-27,213.9,214.48,212.17,213.83,1118012
2028-08-28,212.89,214.58,211.63,213.35,993073
2028-08-29,211.63,212.43,210.43,211.53,1096098
2028-08-30,209.53,211.15,208.25,209.63,956140
2028-08-31,207.2,208.85,205.4,207.29,1495596
2028-09-01,206.76,208.0,206.09,206.62,1149833
2028-09-02,207.42,208.8,205.62,206.58,1451899
2028-09-03,206.31,207.82,206.21,206.48,1968335
2028-09-04,206.0,207.33,204.93,205.95,1025362
2028-09-05,204.74,205.35,202.89,204.13,1502628
2028-09-06,205.96,207.04,204.58,205.97,1955782
2028-09-07,203.2,204.58,201.75,203.62,1514568
