Date,Open,High,Low,Close,Volume
2006-10-16,73.29,74.34,71.51,72.26,3127041
2006-10-17,73.09,74.07,71.26,75.1,1886731
2006-10-18,70.97,71.36,68.59,70.6,2968979
2006-10-19,68.3,69.97,67.17,69.2,1975733
2006-10-20,68.24,69.5,65.39,67.24,3239311
2006-10-21,70.64,70.56,68.05,69.3,1889530
2006-10-22,67.98,68.89,66.85,68.76,748817
2006-10-23,69.92,70.95,67.12,68.07,449599
2006-10-24,73.46,75.09,72.88,74.25,726501
2006-10-25,74.74,75.82,72.83,72.47,3792158
2006-10-26,71.86,73.81,71.53,71.52,3510890
2006-10-27,74.51,75.75,73.62,73.58,985280
2006-10-28,77.55,80.53,78.2,77.9,2477036
2006-10-29,80.41,81.85,79.14,79.99,826123
2006-10-30,81.6,83.06,79.12,82.48,1154077
2006-10-31,79.12,82.35,79.52,80.61,1706533
2006-11-01,77.18,80.42,77.56,79.09,2908467
2006-11-02,77.66,78.5,76.03,78.85,1464376
2006-11-03,78.75,79.0,76.04,77.18,3968350
2006-11-04,78.78,81.86,78.73,79.78,3112244
2006-11-05,86.24,85.23,82.52,82.25,4886892
2006-11-06,89.68,90.37,88.47,89.52,2999197
2006-11-07,86.7,89.35,86.03,87.17,1317395
2006-11-08,84.8,84.91,82.34,83.22,693884
2006-11-09,84.77,86.84,82.9,85.31,3401980
2006-11-10,84.21,87.0,84.59,84.88,1633646
2006-11-11,88.41,89.11,87.17,85.9,2372599
2006-11-12,89.05,91.74,88.54,90.16,1615700
2006-11-13,92.87,93.44,90.56,90.72,2295325
2006-11-14,88.58,92.43,89.3,89.63,4254533
2006-11-15,89.71,90.46,87.58,89.16,3971495
2006-11-16,91.07,92.25,90.18,91.26,166177
2006-11-17,90.99,92.8,89.78,90.06,4874315
2006-11-18,90.78,91.98,88.34,88.66,442136
2006-11-19,89.92,91.58,89.52,91.79,922804
2006-11-20,94.03,95.15,91.79,92.33,2330142
2006-11-21,95.1,95.39,93.34,95.56,2969237
2006-11-22,95.09,95.25,91.95,93.29,3225088
2006-11-23,94.01,95.78,92.92,94.92,1586118
2006-11-24,90.09,91.92,89.59,90.69,1444676
2006-11-25,91.5,92.68,90.07,91.05,2454327
2006-11-26,89.77,93.24,90.62,90.76,2447047
2006-11-27,90.76,93.41,89.25,92.34,954060
2006-11-28,93.5,96.33,93.25,94.8,4840042
2006-11-29,98.25,99.47,97.51,98.19,4633880
2006-11-30,95.67,98.42,95.2,95.58,3227593
2006-12-01,97.67,97.6,94.31,97.43,2942476
2006-12-02,98.1,99.75,95.29,97.85,1680619
2006-12-03,98.32,98.34,96.01,96.46,684870
2006-12-04,97.18,97.85,96.4,95.64,3795163
2006-12-05,97.11,100.5,96.78,96.37,1428085
2006-12-06,96.94,97.66,95.72,97.2,1090794
2006-12-07,99.06,99.12,96.7,95.24,966161
2006-12-08,95.79,97.61,95.04,96.84,1745569
2006-12-09,93.43,96.3,92.37,93.39,2406799
2006-12-10,94.14,95.84,93.05,93.54,2583989
2006-12-11,95.03,95.25,93.35,93.21,283882
2006-12-12,89.36,89.68,87.1,88.85,2820330
2006-12-13,83.77,87.32,83.72,84.75,1877513
2006-12-14,88.22,90.09,87.93,89.14,111610
2006-12-15,91.36,93.28,90.42,92.46,2826966
2006-12-16,90.28,91.09,88.3,91.37,3548887
2006-12-17,92.19,94.54,92.9,93.25,4845347
2006-12-18,91.3,91.89,88.22,90.99,3385969
2006-12-19,87.95,89.7,85.72,88.49,959563
2006-12-20,88.16,89.72,87.47,86.49,1932960
2006-12-21,92.0,92.3,90.35,90.21,4043993
2006-12-22,89.25,91.9,89.06,89.18,4139000
2006-12-23,91.92,92.91,90.03,91.26,1735315
2006-12-24,97.27,95.58,93.5,95.33,2504040
2006-12-25,96.81,96.12,94.59,94.48,1179043
2006-12-26,94.54,96.25,92.75,94.28,3978179
2006-12-27,93.44,95.39,91.7,92.55,3449742
2006-12-28,94.74,96.35,92.71,91.95,4794743
2006-12-29,94.2,95.48,93.41,94.44,485833
2006-12-30,97.66,97.16,93.94,95.89,1293736
2006-12-31,95.07,95.22,93.22,94.93,4668860
2007-01-01,93.43,93.78,91.44,92.87,2346393
2007-01-02,93.65,96.6,93.04,94.06,1087106
2007-01-03,94.69,96.14,93.06,95.1,1478297
2007-01-04,96.92,98.68,96.6,98.67,977633
2007-01-05,96.99,98.51,96.26,96.39,4845948
2007-01-06,98.77,100.3,97.84,99.09,1073275
2007-01-07,98.92,100.21,97.04,99.83,321699
2007-01-08,96.65,99.11,95.67,96.24,150545
2007-01-09,99.76,101.76,97.73,99.61,4913126
2007-01-10,100.74,102.84,98.72,101.03,1506949
2007-01-11,104.47,106.1,104.69,105.14,3484994
2007-01-12,105.74,105.49,103.74,106.81,4461579
2007-01-13,107.63,108.21,105.58,105.89,3758915
2007-01-14,108.31,109.81,107.93,110.25,3376383
2007-01-15,113.05,113.43,110.06,110.82,1457936
2007-01-16,111.07,113.63,108.9,110.33,3874365
2007-01-17,109.32,112.85,109.71,110.75,3857007
2007-01-18,115.49,116.21,112.83,113.43,3718774
2007-01-19,117.04,119.35,115.74,116.1,137947
2007-01-20,122.02,123.18,119.79,122.05,3380627
2007-01-21,121.36,121.87,119.71,122.05,3862612
2007-01-22,118.54,119.34,117.14,116.16,2052864
2007-01-23,121.3,122.53,119.42,121.39,4441086
2007-01-24,119.51,122.07,118.92,120.16,1687261
2007-01-25,120.04,120.47,116.91,120.77,4686277
2007-01-26,116.79,118.66,115.87,117.9,2100855
2007-01-27,115.73,118.12,114.82,117.71,1563035
2007-01-28,116.94,119.83,116.99,118.55,122452
2007-01-29,114.45,117.69,113.6,115.98,3842900
2007-01-30,118.46,119.52,116.7,118.48,2331160
2007-01-31,114.85,117.65,114.81,115.2,140430
2007-02-01,114.55,115.01,112.27,115.34,4141703
2007-02-02,113.84,115.46,112.39,113.5,4035230
2007-02-03,111.73,114.16,111.38,112.07,985053
2007-02-04,114.43,115.33,111.9,115.83,4353590
2007-02-05,110.91,112.74,109.23,111.47,2739289
2007-02-06,113.04,112.52,109.43,110.04,1361140
2007-02-07,113.21,115.73,114.35,114.78,1286696
2007-02-08,115.2,116.73,111.86,113.7,1821944
2007-02-09,113.57,115.03,111.48,114.5,4055503
2007-02-10,109.69,111.93,106.99,108.36,4627858
2007-02-11,109.36,112.46,108.79,110.08,3257851
2007-02-12,109.93,113.9,110.09,112.53,4724451
2007-02-13,111.52,113.61,110.3,110.83,764168
2007-02-14,108.42,110.22,106.83,108.02,1365646
2007-02-15,106.67,108.93,105.84,107.27,626101
2007-02-16,108.86,110.59,107.82,109.69,1988390
2007-02-17,109.67,109.9,107.18,108.89,1494227
2007-02-18,111.76,112.2,110.37,111.37,4565906
2007-02-19,110.34,113.2,110.4,112.85,686560
2007-02-20,114.61,115.48,112.79,115.34,1262963
2007-02-21,113.23,115.02,112.45,113.45,1166670
2007-02-22,114.27,114.67,111.69,114.16,223701
2007-02-23,113.21,116.38,112.38,114.38,4411370
2007-02-24,116.44,116.14,111.77,114.39,1689668
2007-02-25,109.25,112.1,109.08,112.06,332612
2007-02-26,114.4,116.5,112.7,114.1,2474695
2007-02-27,113.22,115.49,111.05,112.92,2297869
2007-02-28,110.2,109.83,107.21,109.2,326711
2007-03-01,108.69,108.71,107.15,108.64,3150660
2007-03-02,107.06,109.69,105.37,108.81,2902579
2007-03-03,107.65,110.53,107.54,109.58,4033771
2007-03-04,105.8,108.62,106.16,106.78,2645072
2007-03-05,109.09,110.01,106.7,106.54,3401202
2007-03-06,111.77,112.16,108.28,108.9,4330174
2007-03-07,110.61,111.78,108.82,112.18,3851626
2007-03-08,111.28,112.48,108.69,110.33,3021602
2007-03-09,109.69,111.6,108.74,107.75,1834701
2007-03-10,108.8,110.92,107.68,109.3,4492718
2007-03-11,109.39,112.0,108.0,109.72,1450829
2007-03-12,107.57,110.05,107.12,108.0,3184872
2007-03-13,108.25,109.85,107.61,107.23,4467538
2007-03-14,105.62,106.87,104.06,107.1,2005718
2007-03-15,106.62,107.2,104.25,106.37,3810511
2007-03-16,105.29,106.74,104.58,105.11,4021785
2007-03-17,106.99,109.51,106.74,107.91,453347
2007-03-18,105.92,107.68,104.97,106.91,2762047
2007-03-19,110.21,111.79,108.09,109.76,4438585
2007-03-20,112.14,113.04,111.55,112.39,3261542
2007-03-21,109.31,111.49,108.38,109.12,305795
2007-03-22,107.68,109.61,106.92,107.47,1421339
2007-03-23,109.1,109.77,107.42,109.34,540827
2007-03-24,110.47,110.07,107.17,108.35,1625268
2007-03-25,110.55,111.8,108.93,110.85,1569683
2007-03-26,112.11,113.61,111.2,112.86,2926537
2007-03-27,108.12,112.21,108.66,112.74,4712370
2007-03-28,109.59,109.39,106.56,109.25,234523
2007-03-29,106.5,108.13,105.85,107.84,2476564
2007-03-30,104.72,107.36,103.5,103.55,311036
2007-03-31,101.83,102.85,99.32,102.72,273668
2007-04-01,102.21,101.94,99.05,101.35,3089982
2007-04-02,100.16,101.61,98.64,101.9,4114222
2007-04-03,97.96,100.81,98.57,98.77,4735753
2007-04-04,96.38,96.53,94.56,96.29,3974383
2007-04-05,94.56,96.25,93.53,96.49,2565513
2007-04-06,99.51,100.63,97.99,98.08,1735842
2007-04-07,97.72,98.77,96.14,95.1,2589128
2007-04-08,95.65,96.7,93.98,94.53,2523822
2007-04-09,96.02,97.81,94.39,96.99,3869381
2007-04-10,97.83,99.39,96.6,97.62,4122614
2007-04-11,95.31,97.06,93.09,96.15,113031
2007-04-12,97.29,99.12,96.46,97.95,3206601
2007-04-13,96.0,98.63,95.66,96.28,995425
2007-04-14,98.27,98.52,96.58,96.82,4824690
2007-04-15,93.99,95.53,92.03,95.18,731993
2007-04-16,94.97,96.72,94.16,94.92,4770893
2007-04-17,93.59,95.09,92.55,94.18,1867870
2007-04-18,92.23,96.51,91.21,94.49,3176208
2007-04-19,96.76,96.71,92.87,92.94,254049
2007-04-20,93.04,95.66,92.79,92.86,1336164
2007-04-21,98.51,99.7,96.44,97.14,1169975
2007-04-22,97.75,97.85,93.98,95.69,4389969
2007-04-23,95.02,96.82,92.89,94.51,583248
2007-04-24,93.74,94.98,92.31,92.41,1491987
2007-04-25,90.8,94.88,91.81,95.18,2063050
2007-04-26,94.54,94.52,91.86,94.03,3669212
2007-04-27,94.22,96.26,92.24,93.86,2567470
2007-04-28,94.6,95.9,92.96,96.21,1178211
2007-04-29,91.54,92.46,88.93,92.6,4891048
2007-04-30,88.52,91.84,87.53,89.33,120675
2007-05-01,91.83,92.5,89.9,88.85,341175
2007-05-02,91.58,94.12,90.22,92.31,4915587
2007-05-03,94.89,96.38,91.56,93.62,2756937
2007-05-04,94.31,96.69,92.61,96.27,4188601
2007-05-05,91.97,93.97,90.66,91.78,2578120
2007-05-06,90.56,92.98,89.4,91.7,3703107
2007-05-07,90.99,92.94,90.52,90.36,1845915
2007-05-08,92.62,93.13,90.2,91.94,1058207
2007-05-09,93.39,94.5,91.37,92.33,4706546
2007-05-10,91.93,94.35,90.81,92.05,3823097
2007-05-11,93.48,96.53,92.67,95.61,4443582
2007-05-12,96.01,96.47,93.19,93.54,1555904
2007-05-13,92.86,95.36,92.42,94.45,1567966
2007-05-14,96.45,97.6,94.68,96.29,2303287
2007-05-15,96.91,98.7,95.11,96.24,498988
2007-05-16,96.97,97.37,94.23,95.72,3108180
2007-05-17,96.95,100.24,97.21,98.78,1209893
2007-05-18,95.84,99.59,95.3,97.59,4143692
2007-05-19,95.24,96.09,93.8,99.51,2154829
2007-05-20,93.63,94.33,90.95,91.68,4348968
2007-05-21,89.16,91.15,88.33,89.9,2180350
2007-05-22,87.13,90.24,85.92,88.64,277134
2007-05-23,89.83,92.59,88.99,90.19,2787437
2007-05-24,89.99,92.25,88.94,89.79,4258141
2007-05-25,96.08,96.36,93.05,93.94,3381772
2007-05-26,89.58,93.94,90.94,91.36,3075753
2007-05-27,88.99,91.55,89.05,90.42,745236
2007-05-28,90.23,93.96,90.36,91.8,4403024
2007-05-29,87.58,89.63,86.45,87.38,1626787
2007-05-30,90.0,90.55,87.27,91.27,780836
2007-05-31,90.35,90.6,87.58,87.61,2436227
2007-06-01,89.57,91.59,87.63,90.56,1999366
2007-06-02,92.22,94.51,89.64,93.91,601389
2007-06-03,93.37,94.41,90.89,95.55,1301202
2007-06-04,93.9,95.94,93.72,94.07,3811706
2007-06-05,96.43,97.52,95.42,96.6,693653
2007-06-06,95.39,96.9,94.66,94.13,2921137
2007-06-07,96.98,97.54,94.48,95.27,2361750
2007-06-08,95.44,97.47,93.64,97.64,3285127
2007-06-09,94.72,95.13,92.63,95.26,820029
2007-06-10,95.13,95.37,93.93,96.08,2174555
2007-06-11,92.85,93.21,90.57,91.53,2800496
2007-06-12,95.78,98.36,95.1,96.46,4982348
2007-06-13,94.93,97.21,93.92,96.72,4110186
2007-06-14,100.61,102.41,99.8,100.18,2086568
2007-06-15,99.12,98.88,96.79,99.27,1308238
2007-06-16,100.83,100.89,98.28,96.29,2637174
2007-06-17,100.71,100.05,97.61,99.27,3784544
2007-06-18,101.69,103.96,101.04,102.24,2491641
2007-06-19,107.4,105.72,103.37,104.19,880308
2007-06-20,105.59,107.37,103.64,105.05,2900336
2007-06-21,101.42,104.37,101.54,103.11,4162752
2007-06-22,104.6,106.87,104.71,104.98,3628187
2007-06-23,101.86,102.51,100.29,99.66,968680
2007-06-24,98.87,101.98,98.35,102.06,125326
2007-06-25,100.27,101.86,99.57,100.74,2755884
2007-06-26,100.03,102.65,98.86,99.87,610744
2007-06-27,103.71,103.8,99.84,103.22,3930826
2007-06-28,98.06,99.4,96.83,98.66,682907
2007-06-29,95.61,96.06,93.27,94.47,3881536
2007-06-30,96.18,97.43,94.6,97.65,1853650
2007-07-01,98.19,100.51,97.3,99.08,1482851
2007-07-02,99.51,101.96,98.74,101.3,130541
2007-07-03,103.65,103.33,100.63,102.06,200756
2007-07-04,101.93,103.92,101.02,103.22,2199458
2007-07-05,102.67,103.31,100.61,102.8,3479908
2007-07-06,100.66,102.86,99.48,101.17,835481
2007-07-07,99.36,101.14,98.48,100.98,117860
2007-07-08,99.21,99.21,96.09,96.15,4431439
2007-07-09,97.81,99.89,97.32,99.11,2576687
2007-07-10,94.21,96.86,93.93,93.92,4618091
2007-07-11,91.79,93.78,91.35,92.58,754464
2007-07-12,94.06,94.78,93.36,94.95,1098774
2007-07-13,96.58,96.31,94.08,94.16,245848
2007-07-14,96.06,97.66,94.91,95.82,4293737
2007-07-15,91.83,94.63,92.85,92.45,370809
2007-07-16,90.0,92.78,89.31,91.25,1726142
2007-07-17,90.39,90.72,87.28,89.25,3775509
2007-07-18,90.82,93.82,90.1,92.4,4961063
2007-07-19,88.48,90.42,86.98,88.15,997436
2007-07-20,86.49,87.94,85.86,88.89,3223788
2007-07-21,88.42,89.74,87.65,89.84,4448713
2007-07-22,92.48,95.29,91.91,92.59,4365108
2007-07-23,92.93,94.62,90.45,93.83,4035008
2007-07-24,92.96,95.37,93.2,94.89,2824654
2007-07-25,94.81,97.0,93.62,95.71,3760336
2007-07-26,91.61,94.3,92.44,92.72,441956
2007-07-27,93.71,95.59,92.26,92.73,4646316
2007-07-28,91.44,92.65,89.53,87.41,1102438
2007-07-29,90.51,93.28,89.52,90.54,3139628
2007-07-30,89.09,90.18,87.96,90.24,2189070
2007-07-31,87.51,90.03,86.62,88.27,3838196
2007-08-01,85.41,86.71,83.55,84.78,3040881
2007-08-02,85.43,88.45,85.67,87.73,4037331
2007-08-03,85.91,86.97,84.19,86.38,4203583
2007-08-04,88.16,86.99,83.84,85.39,2995898
2007-08-05,85.45,84.83,82.36,83.39,1262195
2007-08-06,84.15,87.33,83.18,85.48,4224508
2007-08-07,85.97,87.78,83.55,86.74,4867618
2007-08-08,83.2,83.66,81.15,82.95,2945248
2007-08-09,83.92,85.72,83.38,83.27,4864920
2007-08-10,79.54,81.97,79.22,81.24,2683513
2007-08-11,79.91,81.15,77.02,79.84,4291047
2007-08-12,83.06,83.85,81.18,83.23,4117320
2007-08-13,81.2,83.06,80.25,80.15,3897779
2007-08-14,83.9,84.4,82.06,85.7,246568
2007-08-15,83.94,87.07,84.95,84.77,1061545
2007-08-16,80.2,81.65,78.1,79.49,4192617
2007-08-17,81.81,82.99,79.43,80.32,2581622
2007-08-18,83.71,85.22,82.41,85.53,899190
2007-08-19,82.8,84.69,82.36,82.44,1106833
2007-08-20,85.42,87.4,84.38,86.75,2128614
2007-08-21,84.61,87.1,84.19,86.17,4579807
2007-08-22,87.43,88.36,84.85,85.41,2615803
2007-08-23,90.1,91.22,87.23,87.74,2121164
2007-08-24,87.55,89.19,85.77,87.55,4992036
2007-08-25,90.49,92.03,89.05,90.48,540531
2007-08-26,81.47,85.1,81.31,81.81,4265565
2007-08-27,87.67,87.53,84.55,86.57,2854678
2007-08-28,85.3,88.47,85.73,87.71,292137
2007-08-29,86.44,88.44,85.33,88.88,1496682
2007-08-30,87.74,88.69,85.7,85.26,2749165
2007-08-31,87.46,89.78,87.08,87.25,2661164
2007-09-01,89.82,90.92,89.41,89.75,3902570
2007-09-02,89.3,89.9,86.35,89.1,1238523
2007-09-03,86.85,88.56,85.21,88.25,4624714
2007-09-04,88.02,87.76,85.13,86.69,3494543
2007-09-05,88.85,88.62,85.94,86.6,275377
2007-09-06,84.37,88.02,83.81,85.63,4851237
2007-09-07,88.16,88.1,84.79,88.47,3882741
2007-09-08,86.63,87.99,83.78,85.43,445056
2007-09-09,88.09,88.26,86.76,88.44,2043488
2007-09-10,86.39,87.15,84.59,85.32,4097106
2007-09-11,88.12,88.59,85.44,85.39,1867732
2007-09-12,85.53,87.73,84.6,87.99,3129119
2007-09-13,85.28,88.64,84.71,86.98,2022870
2007-09-14,87.96,88.08,86.23,87.26,391011
2007-09-15,85.82,88.4,84.79,87.78,3286727
2007-09-16,82.56,86.27,82.86,85.52,4803433
2007-09-17,82.2,83.92,80.01,80.45,2322478
2007-09-18,85.2,86.27,83.59,85.89,1275123
2007-09-19,86.56,87.85,84.19,84.89,418834
2007-09-20,87.04,87.99,85.48,85.29,4233288
2007-09-21,86.74,89.11,86.43,89.16,127988
2007-09-22,83.07,86.57,82.99,84.7,3502895
2007-09-23,83.97,87.85,84.59,86.24,3804622
2007-09-24,90.49,90.93,88.58,90.53,4645909
2007-09-25,91.05,92.9,88.44,93.1,3423721
2007-09-26,87.61,91.6,88.1,89.65,1594222
2007-09-27,90.84,91.94,88.88,89.7,3556652
2007-09-28,93.29,94.66,91.59,92.16,3195764
2007-09-29,95.31,97.3,93.81,94.98,4147122
2007-09-30,94.81,96.85,92.95,95.65,890843
2007-10-01,98.43,98.51,95.65,95.95,3813949
2007-10-02,101.75,102.7,98.87,100.63,1109312
2007-10-03,100.18,100.73,97.8,97.64,4511190
2007-10-04,100.82,102.63,100.04,102.23,4211757
2007-10-05,105.16,106.69,104.02,104.2,2086110
2007-10-06,101.67,103.86,101.37,103.63,1447314
2007-10-07,103.81,106.03,102.92,101.79,4602641
2007-10-08,109.4,110.54,107.04,110.01,4863355
2007-10-09,112.39,111.29,108.95,109.2,1796972
2007-10-10,107.79,110.5,108.4,107.39,2193135
2007-10-11,108.17,109.51,106.54,106.98,1016736
2007-10-12,104.85,105.56,103.43,106.14,4681232
2007-10-13,105.43,106.43,102.59,104.39,872916
2007-10-14,104.12,106.1,103.17,106.45,888809
2007-10-15,104.11,107.15,102.76,103.93,4280928
2007-10-16,108.18,108.03,104.35,105.89,2382631
2007-10-17,108.19,111.99,108.91,108.63,4273009
2007-10-18,109.96,113.19,109.9,111.26,2198513
2007-10-19,113.78,114.81,112.47,114.91,3063509
2007-10-20,112.8,116.14,113.46,115.46,1027782
2007-10-21,117.54,117.33,113.75,115.7,1895878
2007-10-22,118.89,118.55,116.14,118.31,3804374
2007-10-23,118.97,121.48,118.33,119.21,1088423
2007-10-24,120.18,122.37,118.29,119.87,1800385
2007-10-25,122.73,122.96,119.04,121.17,2082646
2007-10-26,118.44,121.1,117.21,119.35,2858711
2007-10-27,120.99,122.3,119.79,121.19,303891
2007-10-28,120.39,123.53,120.64,121.12,147482
2007-10-29,121.61,123.72,120.56,122.48,2989074
2007-10-30,123.85,124.76,120.81,121.48,2683271
2007-10-31,122.28,123.38,119.71,121.15,3700736
2007-11-01,122.4,124.55,121.4,124.18,3344358
2007-11-02,123.89,126.14,123.66,124.43,4817601
2007-11-03,124.68,126.89,120.87,126.08,3060628
2007-11-04,125.71,127.17,123.55,124.59,3519270
2007-11-05,127.89,127.85,124.33,125.71,4360585
2007-11-06,120.0,124.92,121.65,121.98,4322142
2007-11-07,121.56,123.63,120.73,122.18,4421342
2007-11-08,124.16,125.56,122.47,124.24,379093
2007-11-09,126.27,128.66,125.89,127.47,4179455
2007-11-10,126.35,128.45,125.57,126.13,4030419
2007-11-11,126.55,127.42,124.54,124.2,4757729
2007-11-12,125.17,127.26,123.54,124.8,2808921
2007-11-13,126.02,128.23,125.77,125.91,1326703
2007-11-14,121.72,126.72,122.86,125.32,4028880
2007-11-15,124.07,126.5,122.66,124.91,2955283
2007-11-16,125.15,127.52,124.53,125.8,642815
2007-11-17,126.16,127.7,124.94,126.22,963335
2007-11-18,127.23,127.12,123.95,124.98,2429796
2007-11-19,124.52,127.2,124.23,125.49,4699411
2007-11-20,125.9,128.23,124.31,123.76,325452
2007-11-21,126.22,129.05,125.19,125.64,2665658
2007-11-22,125.68,130.12,126.69,128.14,1738472
2007-11-23,131.59,133.92,131.11,131.8,1038960
2007-11-24,133.75,134.09,130.95,131.27,497177
2007-11-25,130.01,132.03,128.63,130.57,2635996
2007-11-26,133.86,135.99,132.26,135.51,4310459
2007-11-27,132.76,133.15,130.27,130.43,2161265
2007-11-28,130.16,133.62,131.2,133.05,3279846
2007-11-29,132.98,134.53,130.74,133.04,2472883
2007-11-30,133.29,134.79,132.88,134.6,2074335
2007-12-01,134.77,135.78,133.34,136.69,4534302
2007-12-02,133.69,135.45,131.89,135.42,2922830
2007-12-03,136.2,137.3,133.34,134.64,4363793
2007-12-04,136.72,137.92,135.83,137.09,757493
2007-12-05,135.34,137.97,135.47,136.49,1105059
2007-12-06,134.46,136.54,133.15,136.47,1825711
2007-12-07,134.29,135.59,133.65,132.93,4007323
2007-12-08,134.47,135.03,132.1,133.35,1379487
2007-12-09,131.11,135.18,131.36,133.43,3561076
2007-12-10,127.41,132.53,127.91,128.87,2338797
2007-12-11,128.84,130.35,126.82,128.17,2050471
2007-12-12,129.78,130.38,128.71,129.74,1255570
2007-12-13,127.56,129.51,125.68,126.02,2765185
2007-12-14,129.69,130.93,128.34,128.22,3251472
2007-12-15,128.8,129.6,126.93,128.77,2869065
2007-12-16,127.27,129.05,126.78,130.69,902554
2007-12-17,127.95,131.51,128.56,128.54,2809652
2007-12-18,129.66,130.26,128.14,127.98,3979048
2007-12-19,134.21,137.27,133.69,136.93,3270569
2007-12-20,134.96,136.77,134.31,134.66,4329376
2007-12-21,136.28,136.74,133.75,135.94,4388066
2007-12-22,134.5,134.98,133.68,135.61,4021663
2007-12-23,129.21,133.48,129.19,129.82,4968147
2007-12-24,132.6,134.53,130.92,133.86,2397955
2007-12-25,135.51,135.91,132.95,135.66,1432740
2007-12-26,132.69,133.35,129.71,130.4,3752818
2007-12-27,132.13,134.58,131.64,132.04,2974198
2007-12-28,132.58,135.05,131.26,132.49,2901454
2007-12-29,140.39,140.0,137.94,138.71,2987726
2007-12-30,141.39,142.12,140.34,139.82,2399530
2007-12-31,143.09,144.85,142.22,143.37,3185255
2008-01-01,147.52,147.3,144.13,145.28,3501484
2008-01-02,144.64,147.51,144.1,146.3,4382771
2008-01-03,144.78,146.23,142.85,143.65,3632633
2008-01-04,145.9,147.26,144.18,144.6,2899697
2008-01-05,145.32,146.76,144.22,145.77,2219353
2008-01-06,142.6,143.97,140.77,144.9,4524955
2008-01-07,140.62,142.05,139.37,141.27,4435323
2008-01-08,144.12,144.14,141.75,140.89,3044464
2008-01-09,142.82,145.3,142.28,142.92,523829
2008-01-10,139.48,143.18,139.61,139.76,408571
2008-01-11,145.86,148.17,145.01,145.42,2355494
2008-01-12,141.46,143.47,140.69,143.33,4776902
2008-01-13,142.76,144.78,142.36,143.7,1411237
2008-01-14,145.31,145.36,142.55,143.84,4639793
2008-01-15,143.97,146.11,142.14,145.59,4678762
2008-01-16,143.4,145.12,141.5,143.86,4987119
2008-01-17,145.6,147.81,144.53,145.1,426239
2008-01-18,144.23,147.22,144.19,144.18,2774985
2008-01-19,142.89,147.02,143.45,146.78,4355091
2008-01-20,143.95,145.06,140.58,143.59,1424570
2008-01-21,145.1,144.43,141.36,142.41,1467143
2008-01-22,143.25,144.39,141.58,143.02,2126116
2008-01-23,141.58,141.88,139.3,142.52,3168146
2008-01-24,140.64,143.37,141.22,143.08,2173941
2008-01-25,145.35,146.37,143.25,146.02,152117
2008-01-26,146.45,148.05,145.53,147.11,358191
2008-01-27,142.31,144.28,141.36,141.89,3548365
2008-01-28,142.65,143.67,139.87,142.32,1148663
2008-01-29,145.98,145.85,142.36,144.57,1695096
2008-01-30,138.98,141.07,137.58,140.1,2771772
2008-01-31,140.26,140.96,137.65,140.38,4517854
2008-02-01,143.93,146.81,143.19,143.87,2252241
2008-02-02,148.2,149.21,145.71,149.32,1009985
2008-02-03,150.99,152.37,148.99,149.27,1290469
2008-02-04,151.58,152.18,147.67,149.95,3282307
2008-02-05,150.1,151.54,148.99,150.95,1833986
2008-02-06,147.94,149.56,146.79,147.4,4675526
2008-02-07,152.76,151.2,149.9,148.96,4077472
2008-02-08,149.34,151.83,149.24,150.48,190358
2008-02-09,148.93,150.6,146.92,148.39,2124315
2008-02-10,146.76,147.38,145.8,146.52,1925153
2008-02-11,147.19,150.04,145.52,146.1,2535072
2008-02-12,149.85,151.35,147.35,149.85,650704
2008-02-13,150.47,151.77,149.07,149.75,2667895
2008-02-14,145.88,148.75,144.79,145.6,2293502
2008-02-15,145.35,146.78,142.76,144.34,1979536
2008-02-16,145.59,147.69,144.25,145.28,4456598
2008-02-17,143.74,145.17,142.16,143.24,2217734
2008-02-18,145.95,146.4,143.97,145.9,3343339
2008-02-19,145.87,146.75,143.43,144.81,691157
2008-02-20,141.24,144.25,141.23,142.74,2745420
2008-02-21,141.75,143.84,142.1,143.82,2042935
2008-02-22,142.65,143.23,140.36,140.92,4619121
2008-02-23,145.12,144.35,141.89,142.52,707852
2008-02-24,145.78,147.5,144.01,146.22,1847988
2008-02-25,146.87,149.96,146.23,149.02,1879295
2008-02-26,148.21,148.54,144.77,146.55,1691672
2008-02-27,149.47,151.62,148.47,148.85,2021096
2008-02-28,152.59,151.45,148.19,150.03,4460684
2008-02-29,147.42,150.29,147.91,150.15,4295257
2008-03-01,149.21,150.86,148.27,149.6,3420520
2008-03-02,146.06,149.11,146.16,147.91,1103953
2008-03-03,145.71,148.54,145.64,147.57,3158126
2008-03-04,144.34,145.4,142.78,143.23,3014273
2008-03-05,150.08,151.17,148.78,150.7,579123
2008-03-06,150.4,153.6,149.98,149.49,516206
2008-03-07,149.17,151.06,148.03,149.84,2453311
2008-03-08,147.62,147.95,144.7,145.78,4145039
2008-03-09,144.32,146.19,143.78,144.57,4986518
2008-03-10,151.28,152.94,149.28,152.65,870870
2008-03-11,151.11,152.77,149.88,149.52,419423
2008-03-12,147.81,151.7,148.99,148.97,4846666
2008-03-13,151.14,151.43,149.87,150.36,3151125
2008-03-14,149.34,151.22,149.09,151.31,4594819
2008-03-15,149.36,152.2,149.49,150.59,426597
2008-03-16,148.56,149.4,147.89,148.37,1234529
2008-03-17,148.21,148.08,144.88,145.64,1142633
2008-03-18,149.43,150.78,150.13,150.45,113205
2008-03-19,148.34,150.09,147.53,149.39,1678367
